send_dt,send_time,send_number,campaign,email_name,category,text,emails_sent,emails_delivered,undeliverable,total_clicks,unique_clicks,unique_opens,unsubscribes,unique_complaints,total_complaints,gifts,revenue,Audience,send_group,Open_Rate_nw,Click_Rate_nw,Donation_Rate_nw,revenue_1k_new,month,polarity_score,subjectivity_score,processed_text
2019-10-24,10:13:42 PM,1.0,Annual Report #1,jtk243 - Annual Report - Cultivation - Field Partners,Cultivation,"What you made possible, [FirstName]",61511,60377,1134.0,715.0,518,13155,69,20.0,20.0,17.0,2432.0,Partners,jtk243 - Annual ,0.21386418689340117,0.008421257986376421,0.00027637333159922616,39.53764367348929,10,0.0,1.0,possible firstname
2019-10-24,10:11:43 PM,1.0,Annual Report #1,jtk243 - Annual Report - Cultivation - Partner,Cultivation,"What you made possible, [FirstName]",15543,15104,439.0,147.0,108,3285,23,8.0,8.0,11.0,10500.0,Partners,jtk243 - Annual ,0.21134916039374638,0.006948465547191662,0.0007077140835102619,675.5452615325227,10,0.0,1.0,possible firstname
2019-10-24,10:15:52 PM,1.0,Annual Report #1,jtk243 - Annual Report - Cultivation - AD 0 -12,Cultivation,"What you made possible, [FirstName]",102730,98244,4486.0,1006.0,676,16927,248,80.0,81.0,75.0,6914.0,Other,jtk243 - Annual ,0.16477173172393653,0.0065803562737272465,0.0007300691132093838,67.3026379830624,10,0.0,1.0,possible firstname
2019-10-24,10:22:42 PM,1.0,Annual Report #1,jtk243 - Annual Report - Cultivation - AD 25-36,Cultivation,"What you made possible, [FirstName]",57243,54151,3092.0,456.0,277,6558,178,42.0,45.0,7.0,1650.0,Lapsed Donors,jtk243 - Annual ,0.11456422619359573,0.004839019618119246,0.00012228569432070295,28.824485089879985,10,0.0,1.0,possible firstname
2019-10-29,11:19:41 PM,2.0,Annual Report #2,jtk244 - Annual Report 2 - Appeal - First Levels 37+,Appeal,Where your dollars go,33425,32944,481.0,286.0,175,13867,109,28.0,28.0,10.0,980.0,Lapsed Donors,jtk244 - Annual ,0.414869109947644,0.005235602094240838,0.0002991772625280479,29.319371727748692,10,0.0,0.0,dollar
2019-10-29,11:03:55 PM,2.0,Annual Report #2,jtk244 - Annual Report 2 - Appeal - First Levels 0 -12,Appeal,Where your dollars go,90218,87234,2984.0,610.0,388,12984,156,42.0,74.0,58.0,4865.0,Other,jtk244 - Annual ,0.14391806513112682,0.0043006938748365075,0.0006428872287126738,53.924937373916514,10,0.0,0.0,dollar
2019-10-29,11:15:42 PM,2.0,Annual Report #2,jtk244 - Annual Report 2 - Appeal - First Levels 25-36,Appeal,Where your dollars go,56146,53391,2755.0,411.0,249,6079,146,25.0,25.0,9.0,575.0,Lapsed Donors,jtk244 - Annual ,0.10827129270117195,0.004434866241584441,0.00016029637017775088,10.241156983578527,10,0.0,0.0,dollar
2019-10-29,11:11:42 PM,2.0,Annual Report #2,jtk244 - Annual Report 2 - Appeal - First Levels 13-24,Appeal,Where your dollars go,45203,43175,2028.0,256.0,157,5044,86,24.0,24.0,19.0,1691.0,Lapsed Donors,jtk244 - Annual ,0.11158551423578081,0.003473220803928943,0.0004203260845519103,37.40902152512001,10,0.0,0.0,dollar
2019-10-29,11:24:52 PM,2.0,Annual Report #2,jtk244 - Annual Report 2 - Appeal - FP,Appeal,Where your dollars go,5417,5375,42.0,42.0,26,759,10,1.0,1.0,1.0,10.0,Other,jtk244 - Annual ,0.14011445449510798,0.004799704633561012,0.00018460402436773122,1.8460402436773122,10,0.0,0.0,dollar
2021-01-22,1:30:34 AM,1.0,Baghdad Response,2021-01-Baghdad-Response-E1-0-12-month-donors,Fundraising,Happening now: [NONPROFIT] treating wounded after bombings in Baghdad,12,12,0.0,2.0,1,10,0,0.0,0.0,65.0,3571.0,First Levels,2021-01-Baghdad-,0.8333333333333334,0.08333333333333333,5.416666666666667,297583.3333333333,1,-0.75,1.0,happen nonprofit treat wound bombing baghdad
2021-01-22,1:30:51 AM,1.0,Baghdad Response,2021-01-Baghdad-Response-E1-13-37-month-donors,Fundraising,Happening now: [NONPROFIT] treating wounded after bombings in Baghdad,105293,105179,114.0,207.0,171,20134,94,18.0,18.0,12.0,1525.0,Lapsed Donors,2021-01-Baghdad-,0.19121878947318435,0.0016240395847777155,0.00011396769015983968,14.48339395781296,1,-0.75,1.0,happen nonprofit treat wound bombing baghdad
2021-01-22,1:30:52 AM,1.0,Baghdad Response,2021-01-Baghdad-Response-E1-Non-Donors,Fundraising,Happening now: [NONPROFIT] treating wounded after bombings in Baghdad,187709,187422,287.0,395.0,254,22513,132,17.0,18.0,8.0,505.0,Non Donors,2021-01-Baghdad-,0.11993564506763128,0.0013531583461634765,4.2619160509085874e-05,2.6903345071360456,1,-0.75,1.0,happen nonprofit treat wound bombing baghdad
2021-01-22,1:30:42 AM,1.0,Baghdad Response,2021-01-Baghdad-Response-E1-Standard-Partner,Fundraising,Happening now: [NONPROFIT] treating wounded after bombings in Baghdad,16056,16017,39.0,87.0,65,3583,12,3.0,3.0,8.0,4675.0,Partners,2021-01-Baghdad-,0.2231564524165421,0.004048330842052815,0.0004982561036372695,291.1684105630294,1,-0.75,1.0,happen nonprofit treat wound bombing baghdad
2021-01-22,1:30:51 AM,1.0,Baghdad Response,2021-01-Baghdad-Response-E1-0-12-month-donors,Fundraising,Happening now: [NONPROFIT] treating wounded after bombings in Baghdad,124872,124526,346.0,447.0,379,20247,112,32.0,42.0,65.0,3571.0,First Levels,2021-01-Baghdad-,0.16214203344224487,0.0030351079505413544,0.0005205330258184381,28.59728361842527,1,-0.75,1.0,happen nonprofit treat wound bombing baghdad
2021-01-22,1:30:52 AM,1.0,Baghdad Response,2021-01-Baghdad-Response-E1-Field-Partner,Fundraising,Happening now: [NONPROFIT] treating wounded after bombings in Baghdad,6944,6931,13.0,35.0,27,1026,7,2.0,7.0,4.0,230.0,Field Partners,2021-01-Baghdad-,0.14775345622119815,0.0038882488479262674,0.000576036866359447,33.122119815668206,1,-0.75,1.0,happen nonprofit treat wound bombing baghdad
2022-05-31,6:00:39 PM,1.0,DAF Special Date,2022-05-31-DAF-Special-Date-Moved-Major,engagement,Celebrate something or someone special to you,1629,1627,2.0,3.0,1,645,0,0.0,0.0,0.0,0.0,Other,2022-05-31-DAF-S,0.39594843462246776,0.0006138735420503376,0.0,0.0,5,0.35714285714285715,0.5714285714285714,celebrate special
2022-05-31,6:00:42 PM,1.0,DAF Special Date,2022-05-31-DAF-Special-Date-PNB,engagement,Celebrate something or someone special to you,328,328,0.0,0.0,0,131,0,0.0,0.0,0.0,0.0,PNB,2022-05-31-DAF-S,0.39939024390243905,0.0,0.0,0.0,5,0.35714285714285715,0.5714285714285714,celebrate special
2022-05-31,6:00:41 PM,1.0,DAF Special Date,2022-05-31-DAF-Special-Date-Partner,engagement,Celebrate something or someone special to you,15521,15483,38.0,28.0,20,5345,6,3.0,3.0,1.0,500.0,Partners,2022-05-31-DAF-S,0.3443721409702983,0.0012885767669608918,6.442883834804459e-05,32.21441917402229,5,0.35714285714285715,0.5714285714285714,celebrate special
2021-02-02,3:11:48 PM,1.0,Equitable Access,2021-02-Equitable-Access-E1-13-37-month-donors,Engagement,We need a people?s vaccine for COVID-19,103327,103227,100.0,703.0,597,21083,70,21.0,21.0,15.0,713.0,Lapsed Donors,2021-02-Equitabl,0.2040415380297502,0.005777773476438879,0.00014517018785022308,6.90042292914727,2,0.0,0.0,need people?s vaccine covid-19
2021-02-02,3:00:44 PM,1.0,Equitable Access,2021-02-Equitable-Access-E1-0-12-month-donors,Engagement,We need a people?s vaccine for COVID-19,12,12,0.0,6.0,3,11,0,0.0,0.0,65.0,8125.0,First Levels,2021-02-Equitabl,0.9166666666666666,0.25,5.416666666666667,677083.3333333334,2,0.0,0.0,need people?s vaccine covid-19
2021-02-02,3:10:35 PM,1.0,Equitable Access,2021-02-Equitable-Access-E1-Standard-Partner,Engagement,We need a people?s vaccine for COVID-19,16529,16472,57.0,290.0,255,3938,13,7.0,7.0,11.0,2750.0,Partners,2021-02-Equitabl,0.23824792788432453,0.015427430576562406,0.0006654970052634763,166.3742513158691,2,0.0,0.0,need people?s vaccine covid-19
2021-02-02,3:07:33 PM,1.0,Equitable Access,2021-02-Equitable-Access-E1-Field-Partner,Engagement,We need a people?s vaccine for COVID-19,65287,65211,76.0,1664.0,1453,14158,62,13.0,25.0,76.0,5035.0,Field Partners,2021-02-Equitabl,0.21685787369614165,0.022255579211787953,0.0011640908603550476,77.1210194985219,2,0.0,0.0,need people?s vaccine covid-19
2021-02-02,3:13:39 PM,1.0,Equitable Access,2021-02-Equitable-Access-E1-Non-Donors,Engagement,We need a people?s vaccine for COVID-19,218073,217772,301.0,943.0,730,23257,118,23.0,23.0,7.0,475.0,Non Donors,2021-02-Equitabl,0.10664777391057123,0.0033475029004049104,3.209934288059503e-05,2.1781696954689482,2,0.0,0.0,need people?s vaccine covid-19
2021-02-02,3:09:53 PM,1.0,Equitable Access,2021-02-Equitable-Access-E1-0-12-month-donors,Engagement,We need a people?s vaccine for COVID-19,127730,127413,317.0,1512.0,1359,24092,154,54.0,55.0,65.0,8125.0,First Levels,2021-02-Equitabl,0.1886166131684021,0.010639630470523761,0.0005088859312612542,63.610741407656775,2,0.0,0.0,need people?s vaccine covid-19
2021-02-05,6:00:52 PM,2.0,Equitable Access,2021-02-Equitable-Access-E2-Non-Donors,Engagement,We?re pushing for affordable and accessible COVID-19 vaccines,186212,185982,230.0,424.0,308,19464,118,14.0,14.0,0.0,0.0,Non Donors,2021-02-Equitabl,0.10452602410156166,0.001654028741434494,0.0,0.0,2,0.375,0.375,we?re push affordable accessible covid-19 vaccine
2021-02-05,6:00:51 PM,2.0,Equitable Access,2021-02-Equitable-Access-E2-0-12-month-donors,Engagement,We?re pushing for affordable and accessible COVID-19 vaccines,125339,125033,306.0,599.0,493,17374,85,24.0,24.0,29.0,1895.0,First Levels,2021-02-Equitabl,0.13861607320945596,0.003933332801442488,0.00023137251773191106,15.118997279378327,2,0.375,0.375,we?re push affordable accessible covid-19 vaccine
2021-02-05,6:00:52 PM,2.0,Equitable Access,2021-02-Equitable-Access-E2-13-37-month-donors,Engagement,We?re pushing for affordable and accessible COVID-19 vaccines,103406,103281,125.0,310.0,244,16886,75,13.0,14.0,5.0,380.0,Lapsed Donors,2021-02-Equitabl,0.1632980678103785,0.0023596309691894086,4.8353093630930506e-05,3.674835115950718,2,0.375,0.375,we?re push affordable accessible covid-19 vaccine
2021-02-22,6:00:56 PM,1.0,From Then to Now,2021-02-From-then-to-now-E1-0-12-month-donors,Engagement,Aisha?s story,121409,121095,314.0,457.0,390,19340,121,42.0,50.0,41.0,2159.0,First Levels,2021-02-From-the,0.15929626304474956,0.0032122824502302137,0.0003377014883575353,17.782866179607772,2,0.0,0.0,aisha?s story
2021-02-22,6:00:43 PM,1.0,From Then to Now,2021-02-From-then-to-now-E1-Standard-Partner,Engagement,Aisha?s story,15684,15633,51.0,79.0,55,3163,7,2.0,2.0,3.0,2000.0,Partners,2021-02-From-the,0.2016704922213721,0.003506758479979597,0.00019127773527161438,127.51849018107626,2,0.0,0.0,aisha?s story
2021-02-22,6:00:42 PM,1.0,From Then to Now,2021-02-From-then-to-now-E1-Field-Partner,Engagement,Aisha?s story,62368,62259,109.0,338.0,274,12536,47,13.0,27.0,19.0,1125.02,Field Partners,2021-02-From-the,0.20100051308363262,0.00439327860441252,0.00030464340687532066,18.038417136993328,2,0.0,0.0,aisha?s story
2021-02-22,6:00:58 PM,1.0,From Then to Now,2021-02-From-then-to-now-E1-Non-Donors,Engagement,Aisha?s story,169826,169586,240.0,374.0,282,23515,146,14.0,14.0,0.0,0.0,Non Donors,2021-02-From-the,0.13846525267038026,0.0016605231236677541,0.0,0.0,2,0.0,0.0,aisha?s story
2021-02-22,6:00:50 PM,1.0,From Then to Now,2021-02-From-then-to-now-E1-13-37-month-donors,Engagement,Aisha?s story,99142,99025,117.0,258.0,216,19579,92,23.0,23.0,7.0,683.0,Lapsed Donors,2021-02-From-the,0.1974844162917835,0.0021786931875491717,7.060579774464909e-05,6.889108551370762,2,0.0,0.0,aisha?s story
2021-11-10,7:00:44 PM,1.0,Giving Checklist,2021-11-Giving-checklist-E1-PNB,engagement,Your year-end checklist,264,264,0.0,16.0,10,101,0,0.0,0.0,0.0,0.0,PNB,2021-11-Giving-c,0.38257575757575757,0.03787878787878788,0.0,0.0,11,0.0,0.0,year end checklist
2021-11-10,7:00:50 PM,1.0,Giving Checklist,2021-11-Giving-checklist-E1-Partner,engagement,Your year-end checklist,14680,14664,16.0,251.0,213,4180,9,1.0,1.0,18.0,18300.0,Partners,2021-11-Giving-c,0.2847411444141689,0.014509536784741144,0.001226158038147139,1246.5940054495914,11,0.0,0.0,year end checklist
2021-08-20,4:00:39 PM,3.0,Haiti Earthquake,2021-08-Haiti-Earthquake-E3-PNB,fundraising,[NONPROFIT] in Haiti and Afghanistan,211,211,0.0,1.0,1,65,0,0.0,0.0,0.0,0.0,PNB,2021-08-Haiti-Ea,0.3080568720379147,0.004739336492890996,0.0,0.0,8,0.0,0.0,nonprofit haiti afghanistan
2021-08-20,4:00:46 PM,3.0,Haiti Earthquake,2021-08-Haiti-Earthquake-E3-Moved Majors,fundraising,[NONPROFIT] in Haiti and Afghanistan,2140,2133,7.0,42.0,34,632,0,0.0,0.0,19.0,31200.0,Other,2021-08-Haiti-Ea,0.2953271028037383,0.01588785046728972,0.008878504672897197,14579.439252336448,8,0.0,0.0,nonprofit haiti afghanistan
2021-08-20,3:30:47 PM,3.0,Haiti Earthquake,2021-08-Haiti-Earthquake-E3-Partner,fundraising,[NONPROFIT] in Haiti and Afghanistan,13359,13346,13.0,144.0,116,2808,7,4.0,4.0,69.0,49360.0,Partners,2021-08-Haiti-Ea,0.21019537390523244,0.008683284676996781,0.005165057264765327,3694.8873418669064,8,0.0,0.0,nonprofit haiti afghanistan
2021-08-26,5:00:44 PM,4.0,Haiti Earthquake,2021-08-Haiti-Earthquake-Update-PNB,fundraising,PHOTOS: [NONPROFIT] emergency operations in Haiti,209,209,0.0,0.0,0,60,0,0.0,0.0,0.0,0.0,PNB,2021-08-Haiti-Ea,0.28708133971291866,0.0,0.0,0.0,8,-0.75,1.0,photo nonprofit emergency operation haiti
2021-08-26,5:00:45 PM,4.0,Haiti Earthquake,2021-08-Haiti-Earthquake-Update-High Touch,fundraising,PHOTOS: [NONPROFIT] emergency operations in Haiti,1807,1796,11.0,41.0,31,553,0,0.0,0.0,0.0,0.0,Other,2021-08-Haiti-Ea,0.3060320973990039,0.01715550636413946,0.0,0.0,8,-0.75,1.0,photo nonprofit emergency operation haiti
2021-08-26,5:09:49 PM,4.0,Haiti Earthquake,2021-08-Haiti-Earthquake-Update-Non-Donors,fundraising,PHOTOS: [NONPROFIT] emergency operations in Haiti,219281,218717,564.0,628.0,473,32047,214,72.0,73.0,34.0,2827.0,Non Donors,2021-08-Haiti-Ea,0.14614581290672699,0.002157049630382933,0.00015505219330448148,12.892133837404973,8,-0.75,1.0,photo nonprofit emergency operation haiti
2021-08-26,5:00:49 PM,4.0,Haiti Earthquake,2021-08-Haiti-Earthquake-Update-Moved Majors,fundraising,PHOTOS: [NONPROFIT] emergency operations in Haiti,2105,2101,4.0,38.0,25,601,1,1.0,1.0,7.0,9600.0,Other,2021-08-Haiti-Ea,0.28551068883610453,0.011876484560570071,0.00332541567695962,4560.570071258908,8,-0.75,1.0,photo nonprofit emergency operation haiti
2021-08-26,5:09:41 PM,4.0,Haiti Earthquake,2021-08-Haiti-Earthquake-Update-13-37-month-donors,fundraising,PHOTOS: [NONPROFIT] emergency operations in Haiti,122739,122568,171.0,330.0,276,22650,71,25.0,25.0,56.0,5753.0,Lapsed Donors,2021-08-Haiti-Ea,0.1845379219319043,0.0022486740155940655,0.0004562526988161872,46.87181743374151,8,-0.75,1.0,photo nonprofit emergency operation haiti
2021-08-26,5:00:45 PM,4.0,Haiti Earthquake,2021-08-Haiti-Earthquake-Update-Partner,fundraising,PHOTOS: [NONPROFIT] emergency operations in Haiti,12873,12861,12.0,69.0,57,2563,7,5.0,5.0,23.0,15120.0,Partners,2021-08-Haiti-Ea,0.19909888914782878,0.004427872290841296,0.0017866853103394701,1174.5513866231647,8,-0.75,1.0,photo nonprofit emergency operation haiti
2021-08-26,5:09:35 PM,4.0,Haiti Earthquake,2021-08-Haiti-Earthquake-Update-0-12-month-donors,fundraising,PHOTOS: [NONPROFIT] emergency operations in Haiti,111791,111560,231.0,555.0,451,16675,67,38.0,38.0,178.0,15895.0,First Levels,2021-08-Haiti-Ea,0.14916227603295434,0.004034314032435527,0.0015922569795421813,142.1849701675448,8,-0.75,1.0,photo nonprofit emergency operation haiti
